0,0.0815,10,14.663,29,9,24.511,100
1,0.2125,16,19.487,45,28,71.29,179
2,0.331,16,21.414,53,44,111.328,256
3,0.4385,16,22.35,56,61,147.482,256
4,0.5715,16,22.793,47,87,180.172,256
5,0.6745,16,23.298,48,89,206.394,256
6,0.7635,16,23.865,50,112,225.374,256
7,0.8265,16,24.258,48,129,238.269,256
8,0.8725,16,24.681,48,146,245.74,256
9,0.8965,16,25.193,50,174,250.264,256
10,0.9215,16,25.615,51,188,253.014,256
11,0.9345,16,26.051,51,192,254.453,256
12,0.9395,16,26.426,52,193,255.267,256
13,0.9545,16,26.677,54,196,255.692,256
14,0.9565,16,26.872,56,205,255.852,256
15,0.9625,16,27.093,56,213,255.929,256
16,0.958,16,27.265,56,215,255.932,256
17,0.9675,16,27.378,56,215,255.943,256
18,0.9695,16,27.488,56,229,255.959,256
19,0.97,16,27.557,57,245,255.989,256
20,0.976,16,27.63,57,256,256.0,256
21,0.975,16,27.692,57,256,256.0,256
22,0.9775,16,27.734,57,256,256.0,256
23,0.973,16,27.79,57,256,256.0,256
24,0.981,16,27.843,57,256,256.0,256
25,0.973,16,27.888,58,256,256.0,256
26,0.9715,16,27.912,58,256,256.0,256
27,0.975,16,27.936,58,256,256.0,256
28,0.9725,16,27.956,58,256,256.0,256
29,0.978,16,27.976,58,256,256.0,256
30,0.979,16,27.989,59,256,256.0,256
31,0.976,16,28.002,59,256,256.0,256
32,0.9775,16,28.014,59,256,256.0,256
33,0.976,16,28.018,59,256,256.0,256
34,0.9815,16,28.029,59,256,256.0,256
35,0.978,16,28.037,59,256,256.0,256
36,0.976,16,28.043,59,256,256.0,256
37,0.9775,16,28.047,59,256,256.0,256
38,0.975,16,28.051,59,256,256.0,256
39,0.984,16,28.051,59,256,256.0,256
40,0.9735,16,28.062,59,256,256.0,256
41,0.977,16,28.065,59,256,256.0,256
42,0.9835,16,28.07,59,256,256.0,256
43,0.9775,16,28.077,59,256,256.0,256
44,0.976,16,28.073,59,256,256.0,256
45,0.978,16,28.076,59,256,256.0,256
46,0.9835,16,28.082,59,256,256.0,256
47,0.98,16,28.086,59,256,256.0,256
48,0.9785,16,28.091,59,256,256.0,256
49,0.9795,16,28.094,59,256,256.0,256
50,0.9855,16,28.098,59,256,256.0,256
51,0.987,16,28.098,59,256,256.0,256
52,0.9815,16,28.1,59,256,256.0,256
53,0.98,16,28.101,59,256,256.0,256
54,0.9745,16,28.104,59,256,256.0,256
55,0.9785,16,28.105,59,256,256.0,256
56,0.9825,16,28.109,59,256,256.0,256
57,0.9795,16,28.111,59,256,256.0,256
58,0.98,16,28.114,59,256,256.0,256
59,0.986,16,28.116,59,256,256.0,256
60,0.9785,16,28.119,59,256,256.0,256
61,0.982,16,28.119,59,256,256.0,256
62,0.977,16,28.121,59,256,256.0,256
63,0.9785,16,28.124,59,256,256.0,256
64,0.9755,16,28.126,59,256,256.0,256
65,0.9785,16,28.128,59,256,256.0,256
66,0.975,16,28.131,59,256,256.0,256
67,0.984,16,28.131,59,256,256.0,256
68,0.977,16,28.133,59,256,256.0,256
69,0.9805,16,28.133,59,256,256.0,256
70,0.9825,16,28.135,59,256,256.0,256
71,0.981,16,28.135,59,256,256.0,256
72,0.9795,16,28.137,59,256,256.0,256
73,0.9835,16,28.139,59,256,256.0,256
74,0.982,16,28.141,59,256,256.0,256
75,0.976,16,28.143,59,256,256.0,256
76,0.9795,16,28.143,59,256,256.0,256
77,0.983,16,28.144,59,256,256.0,256
78,0.979,16,28.145,59,256,256.0,256
79,0.9785,16,28.148,59,256,256.0,256
80,0.9825,16,28.148,59,256,256.0,256
81,0.9815,16,28.15,59,256,256.0,256
82,0.9795,16,28.15,59,256,256.0,256
83,0.98,16,28.15,59,256,256.0,256
84,0.9815,16,28.15,59,256,256.0,256
85,0.9805,16,28.151,59,256,256.0,256
86,0.981,16,28.151,59,256,256.0,256
87,0.9775,16,28.151,59,256,256.0,256
88,0.985,16,28.152,59,256,256.0,256
89,0.9825,16,28.153,59,256,256.0,256
90,0.9845,16,28.153,59,256,256.0,256
91,0.9815,16,28.153,59,256,256.0,256
92,0.984,16,28.153,59,256,256.0,256
93,0.9785,16,28.154,59,256,256.0,256
94,0.9825,16,28.156,59,256,256.0,256
95,0.9765,16,28.156,59,256,256.0,256
96,0.985,16,28.157,59,256,256.0,256
97,0.9805,16,28.157,59,256,256.0,256
98,0.979,16,28.158,59,256,256.0,256
99,0.9805,16,28.158,59,256,256.0,256
