0,0.088,10,12.28,20,9,23.307,94
1,0.1945,13,14.069,26,19,63.593,159
2,0.286,13,14.237,29,32,92.65,169
3,0.4415,13,14.229,32,53,114.803,169
4,0.5715,13,14.316,28,63,132.406,169
5,0.6885,13,14.437,27,75,145.306,169
6,0.7665,13,14.57,26,83,154.431,169
7,0.8455,13,14.789,27,91,160.368,169
8,0.885,13,14.987,29,105,164.174,169
9,0.9365,13,15.151,29,113,166.225,169
10,0.94,13,15.285,30,114,167.352,169
11,0.9575,13,15.425,30,119,168.038,169
12,0.967,13,15.58,30,130,168.424,169
13,0.969,13,15.713,31,133,168.642,169
14,0.9765,13,15.801,33,134,168.823,169
15,0.987,13,15.86,34,134,168.888,169
16,0.9835,13,15.917,34,140,168.936,169
17,0.9885,13,15.967,34,140,168.951,169
18,0.9875,13,16.002,34,140,168.962,169
19,0.9915,13,16.022,34,147,168.97,169
20,0.9895,13,16.042,34,148,168.973,169
21,0.993,13,16.06,34,148,168.978,169
22,0.9885,13,16.084,34,152,168.983,169
23,0.9935,13,16.099,34,152,168.983,169
24,0.9945,13,16.119,34,152,168.983,169
25,0.993,13,16.137,34,152,168.983,169
26,0.99,13,16.146,34,153,168.984,169
27,0.9925,13,16.153,34,157,168.988,169
28,0.9945,13,16.158,34,157,168.988,169
29,0.992,13,16.163,34,157,168.988,169
30,0.9945,13,16.165,34,164,168.995,169
31,0.9905,13,16.169,34,164,168.995,169
32,0.993,13,16.172,34,164,168.995,169
33,0.9945,13,16.174,34,164,168.995,169
34,0.995,13,16.176,34,164,168.995,169
35,0.995,13,16.177,34,164,168.995,169
36,0.9955,13,16.182,34,164,168.995,169
37,0.9935,13,16.186,34,164,168.995,169
38,0.991,13,16.186,34,165,168.996,169
39,0.997,13,16.192,34,165,168.996,169
40,0.9965,13,16.195,34,165,168.996,169
41,0.996,13,16.194,34,165,168.996,169
42,0.9945,13,16.197,34,165,168.996,169
43,0.9935,13,16.201,34,167,168.998,169
44,0.995,13,16.202,34,167,168.998,169
45,0.9965,13,16.202,34,168,168.999,169
46,0.995,13,16.204,34,168,168.999,169
47,0.9955,13,16.204,34,168,168.999,169
48,0.995,13,16.206,34,168,168.999,169
49,0.997,13,16.208,34,168,168.999,169
50,0.996,13,16.209,34,168,168.999,169
51,0.9945,13,16.209,34,168,168.999,169
52,0.9955,13,16.209,34,168,168.999,169
53,0.996,13,16.211,34,168,168.999,169
54,0.997,13,16.211,34,168,168.999,169
55,0.9955,13,16.213,34,168,168.999,169
56,0.996,13,16.214,34,168,168.999,169
57,0.9955,13,16.214,34,168,168.999,169
58,0.9955,13,16.214,34,168,168.999,169
59,0.996,13,16.215,34,168,168.999,169
60,0.997,13,16.215,34,168,168.999,169
61,0.9945,13,16.216,34,168,168.999,169
62,0.994,13,16.216,34,168,168.999,169
63,0.993,13,16.217,34,168,168.999,169
64,0.994,13,16.217,34,168,168.999,169
65,0.995,13,16.217,34,168,168.999,169
66,0.997,13,16.218,34,168,168.999,169
67,0.996,13,16.218,34,168,168.999,169
68,0.996,13,16.217,34,168,168.999,169
69,0.996,13,16.218,34,169,169.0,169
70,0.9985,13,16.218,34,169,169.0,169
71,0.997,13,16.218,34,169,169.0,169
72,0.994,13,16.218,34,169,169.0,169
73,0.995,13,16.218,34,169,169.0,169
74,0.996,13,16.218,34,169,169.0,169
75,0.9965,13,16.218,34,169,169.0,169
76,0.996,13,16.218,34,169,169.0,169
77,0.9955,13,16.218,34,169,169.0,169
78,0.9965,13,16.218,34,169,169.0,169
79,0.9955,13,16.218,34,169,169.0,169
80,0.9955,13,16.218,34,169,169.0,169
81,0.9965,13,16.218,34,169,169.0,169
82,0.996,13,16.218,34,169,169.0,169
83,0.9955,13,16.218,34,169,169.0,169
84,0.9945,13,16.218,34,169,169.0,169
85,0.994,13,16.218,34,169,169.0,169
86,0.9955,13,16.218,34,169,169.0,169
87,0.995,13,16.218,34,169,169.0,169
88,0.994,13,16.218,34,169,169.0,169
89,0.9915,13,16.218,34,169,169.0,169
90,0.996,13,16.218,34,169,169.0,169
91,0.9965,13,16.218,34,169,169.0,169
92,0.9945,13,16.218,34,169,169.0,169
93,0.997,13,16.218,34,169,169.0,169
94,0.9965,13,16.218,34,169,169.0,169
95,0.995,13,16.218,34,169,169.0,169
96,0.997,13,16.218,34,169,169.0,169
97,0.9975,13,16.218,34,169,169.0,169
98,0.997,13,16.218,34,169,169.0,169
99,0.9985,13,16.218,34,169,169.0,169
