0,0.1625,10,14.624,28,9,24.448,90
1,0.3495,16,19.4,39,30,68.628,159
2,0.5125,16,21.476,41,46,104.61,197
3,0.647,16,22.778,43,68,135.29,245
4,0.752,16,23.592,46,81,161.952,256
5,0.836,16,24.134,46,99,185.128,256
6,0.8805,16,24.616,48,111,204.322,256
7,0.9095,16,25.008,52,133,218.694,256
8,0.935,16,25.522,54,137,229.62,256
9,0.9555,16,25.984,56,141,237.384,256
10,0.963,16,26.272,57,159,243.26,256
11,0.969,16,26.536,56,160,247.416,256
12,0.9725,16,26.694,56,162,250.118,256
13,0.9715,16,26.852,57,162,251.884,256
14,0.977,16,27.008,58,162,252.928,256
15,0.977,16,27.128,59,173,253.684,256
16,0.978,16,27.16,59,186,254.156,256
17,0.9825,16,27.23,59,190,254.538,256
18,0.9815,16,27.288,59,204,254.818,256
19,0.986,16,27.316,54,204,255.014,256
20,0.9805,16,27.362,54,213,255.208,256
21,0.9845,16,27.394,54,213,255.338,256
22,0.9805,16,27.432,54,213,255.436,256
23,0.9795,16,27.46,54,213,255.512,256
24,0.986,16,27.482,54,214,255.584,256
25,0.986,16,27.51,54,216,255.612,256
26,0.987,16,27.532,54,218,255.642,256
27,0.985,16,27.558,54,220,255.672,256
28,0.9875,16,27.57,54,221,255.708,256
29,0.9885,16,27.588,54,221,255.73,256
30,0.9925,16,27.606,54,221,255.742,256
31,0.9855,16,27.62,54,221,255.758,256
32,0.9835,16,27.624,54,221,255.77,256
33,0.986,16,27.636,54,221,255.778,256
34,0.991,16,27.638,54,221,255.796,256
35,0.994,16,27.65,54,221,255.816,256
36,0.986,16,27.656,54,221,255.834,256
37,0.9885,16,27.67,54,223,255.838,256
38,0.991,16,27.674,54,223,255.838,256
39,0.991,16,27.678,54,223,255.864,256
40,0.9905,16,27.688,54,223,255.864,256
41,0.9865,16,27.69,54,223,255.868,256
42,0.988,16,27.694,54,223,255.868,256
43,0.985,16,27.698,54,223,255.868,256
44,0.9865,16,27.7,54,223,255.878,256
45,0.9865,16,27.704,54,223,255.878,256
46,0.991,16,27.706,54,223,255.878,256
47,0.9925,16,27.706,54,223,255.878,256
48,0.992,16,27.708,54,223,255.88,256
49,0.988,16,27.708,54,223,255.88,256
50,0.9875,16,27.71,54,223,255.88,256
51,0.9915,16,27.712,54,223,255.88,256
52,0.989,16,27.712,54,223,255.88,256
53,0.991,16,27.714,54,223,255.88,256
54,0.989,16,27.716,54,223,255.88,256
55,0.9905,16,27.716,54,223,255.888,256
56,0.9895,16,27.716,54,223,255.888,256
57,0.9915,16,27.718,54,223,255.89,256
58,0.989,16,27.718,54,223,255.89,256
59,0.989,16,27.718,54,223,255.89,256
60,0.991,16,27.718,54,223,255.89,256
61,0.986,16,27.72,54,223,255.89,256
62,0.9925,16,27.72,54,223,255.892,256
63,0.9865,16,27.718,54,223,255.892,256
64,0.9895,16,27.718,54,224,255.894,256
65,0.9895,16,27.72,54,224,255.894,256
66,0.987,16,27.72,54,224,255.894,256
67,0.9895,16,27.72,54,224,255.894,256
68,0.9885,16,27.72,54,224,255.894,256
69,0.9895,16,27.72,54,224,255.894,256
70,0.987,16,27.722,54,224,255.894,256
71,0.986,16,27.722,54,224,255.894,256
72,0.9875,16,27.722,54,224,255.894,256
73,0.985,16,27.722,54,227,255.9,256
74,0.9885,16,27.722,54,227,255.9,256
75,0.991,16,27.722,54,235,255.922,256
76,0.991,16,27.722,54,235,255.952,256
77,0.99,16,27.722,54,235,255.952,256
78,0.99,16,27.722,54,235,255.952,256
79,0.987,16,27.722,54,235,255.952,256
80,0.989,16,27.722,54,235,255.952,256
81,0.991,16,27.722,54,244,255.97,256
82,0.992,16,27.722,54,244,255.97,256
83,0.99,16,27.724,54,244,255.97,256
84,0.9905,16,27.726,54,244,255.97,256
85,0.986,16,27.73,54,244,255.97,256
86,0.9875,16,27.73,54,244,255.97,256
87,0.9895,16,27.73,54,244,255.97,256
88,0.987,16,27.73,54,244,255.97,256
89,0.995,16,27.73,54,244,255.97,256
90,0.988,16,27.732,54,244,255.97,256
91,0.989,16,27.736,54,244,255.976,256
92,0.9875,16,27.736,54,244,255.976,256
93,0.99,16,27.736,54,244,255.976,256
94,0.9905,16,27.736,54,244,255.976,256
95,0.9885,16,27.736,54,244,255.976,256
96,0.9895,16,27.736,54,244,255.976,256
97,0.987,16,27.736,54,244,255.976,256
98,0.984,16,27.736,54,244,255.976,256
99,0.992,16,27.736,54,244,255.976,256
